 1.582 	 0.695 	 0.901 	 0.853 	 0.408 	 0.339 	 0.308
 1.218 	 2.303 	 1.512 	 1.957 	 4.000 	 3.170 	 3.522
 12.679 	 14.620 	 11.382 	 7.826 	 9.375 	 6.604 	 6.172
 1.087 	 0.789 	 0.230 	 4.497 	 1.311 	 0.121 	 0.217
 55.971 	 51.728 	 29.608 	 29.654 	 18.333 	 7.767 	 7.911
 0.528 	 0.355 	 0.171 	 0.090 	 0.064 	 0.063 	 0.051
 0.358 	 0.643 	 0.916 	 0.249 	 0.213 	 0.166 	 0.124
 0.277 	 0.134 	 0.054 	 0.063 	 0.032 	 0.022 	 0.005
 0.179 	 0.081 	 0.052 	 0.019 	 0.026 	 0.009 	 0.007
 3.047 	 2.824 	 1.704 	 1.464 	 1.486 	 1.825 	 1.728
 0.748 	 0.693 	 0.111 	 0.085 	 0.074 	 0.184 	 0.070
 0.175 	 0.142 	 0.515 	 0.241 	 0.601 	 0.246 	 0.067
 0.353 	 0.149 	 0.058 	 0.026 	 0.022 	 0.044 	 0.012
 0.300 	 0.325 	 0.248 	 0.121 	 0.149 	 0.135 	 0.160
 0.621 	 0.589 	 0.242 	 0.149 	 0.216 	 0.141 	 0.181
 1.606 	 0.981 	 0.477 	 0.352 	 0.382 	 0.608 	 0.509
 0.719 	 0.351 	 0.197 	 0.633 	 0.514 	 0.213 	 0.086
 1.688 	 1.410 	 0.830 	 1.398 	 0.975 	 1.514 	 1.778
 0.817 	 0.649 	 0.135 	 0.264 	 0.095 	 0.116 	 0.075
 0.781 	 0.509 	 0.194 	 0.167 	 0.136 	 0.144 	 0.080
 0.267 	 0.072 	 0.035 	 0.027 	 0.012 	 0.016 	 0.006
 0.212 	 0.117 	 0.194 	 0.082 	 0.076 	 0.073 	 0.030
 0.815 	 0.233 	 0.191 	 0.335 	 0.086 	 0.084 	 0.030
 2.495 	 1.346 	 0.587 	 0.332 	 0.347 	 0.242 	 0.271
 0.456 	 0.243 	 0.175 	 0.054 	 0.093 	 0.052 	 0.050
 0.230 	 0.075 	 0.048 	 0.049 	 0.015 	 0.020 	 0.016
 1.175 	 2.149 	 1.430 	 1.742 	 1.881 	 0.879 	 0.859
 1.067 	 1.059 	 0.236 	 0.228 	 0.092 	 1.683 	 0.245
 3.208 	 4.239 	 1.686 	 0.823 	 1.201 	 1.989 	 1.256
 0.476 	 0.543 	 0.979 	 1.267 	 0.361 	 0.325 	 0.211
 0.146 	 0.139 	 0.154 	 0.724 	 0.272 	 0.200 	 0.484
 1.774 	 1.018 	 1.917 	 0.540 	 1.388 	 0.670 	 0.633
 0.571 	 0.230 	 0.101 	 0.085 	 0.053 	 0.039 	 0.028
 0.900 	 1.521 	 0.541 	 0.290 	 0.303 	 0.810 	 0.449
 2.523 	 1.823 	 1.637 	 0.872 	 0.930 	 0.678 	 0.955
 0.943 	 3.704 	 1.815 	 3.660 	 1.739 	 1.103 	 1.401
 2.395 	 0.505 	 0.205 	 0.391 	 0.243 	 0.182 	 0.145
 0.894 	 0.596 	 0.635 	 0.778 	 0.711 	 0.702 	 0.473
 0.582 	 0.221 	 0.106 	 0.077 	 0.083 	 0.041 	 0.055
 0.610 	 3.140 	 1.763 	 1.239 	 0.623 	 0.452 	 0.485
 0.659 	 0.866 	 0.462 	 0.441 	 0.379 	 0.910 	 1.453
 3.215 	 15.129 	 15.439 	 2.406 	 1.489 	 0.757 	 1.477
 3.782 	 3.222 	 4.026 	 2.435 	 1.807 	 2.042 	 1.382
 0.441 	 0.142 	 0.074 	 0.052 	 0.047 	 0.050 	 0.019
 2.002 	 2.702 	 2.611 	 2.058 	 2.116 	 0.821 	 0.678
 2.191 	 1.149 	 0.513 	 0.474 	 0.671 	 0.264 	 0.185
 0.524 	 0.416 	 0.212 	 0.197 	 0.133 	 0.086 	 0.048
 0.927 	 0.649 	 0.680 	 0.292 	 0.394 	 0.439 	 0.143
 1.996 	 0.775 	 0.656 	 0.311 	 0.257 	 0.208 	 0.227
 0.620 	 0.440 	 0.499 	 0.389 	 0.100 	 0.130 	 0.184
 0.654 	 0.223 	 0.123 	 0.062 	 0.072 	 0.078 	 0.033
 1.249 	 0.665 	 0.660 	 1.202 	 2.426 	 2.613 	 1.775
 1.262 	 1.312 	 1.340 	 0.675 	 0.245 	 0.316 	 0.408
 0.792 	 1.652 	 0.141 	 0.600 	 1.544 	 1.239 	 0.445
 1.615 	 1.705 	 2.664 	 0.820 	 1.045 	 1.546 	 1.292
 13.658 	 1.052 	 0.972 	 0.525 	 0.138 	 0.144 	 0.285
 0.483 	 0.513 	 1.163 	 0.421 	 0.275 	 0.784 	 0.517
 1.169 	 0.352 	 0.410 	 0.188 	 0.240 	 0.125 	 0.076
 10.110 	 7.631 	 2.348 	 2.688 	 1.207 	 1.297 	 1.322
 0.834 	 0.194 	 0.179 	 0.212 	 0.197 	 0.139 	 0.174
 0.651 	 0.319 	 0.185 	 0.420 	 0.165 	 0.120 	 0.049
 0.428 	 1.143 	 0.230 	 0.159 	 0.100 	 0.088 	 0.049
 0.220 	 0.057 	 0.025 	 0.017 	 0.021 	 0.019 	 0.005
 0.789 	 0.585 	 1.127 	 1.747 	 1.826 	 0.972 	 1.818
 0.581 	 0.311 	 0.380 	 0.409 	 1.177 	 0.741 	 0.506
 0.251 	 0.096 	 0.052 	 0.034 	 0.021 	 0.028 	 0.020
 3.293 	 0.237 	 0.129 	 0.029 	 0.108 	 0.078 	 0.001
 1.871 	 9.909 	 10.474 	 1.932 	 2.061 	 7.881 	 11.409
 1.346 	 1.116 	 1.134 	 0.790 	 0.866 	 1.035 	 1.079
 0.567 	 2.460 	 1.415 	 1.518 	 0.745 	 0.808 	 0.685
 0.434 	 0.106 	 0.036 	 0.018 	 0.022 	 0.016 	 0.035
 1.468 	 2.484 	 0.382 	 9.217 	 0.486 	 1.196 	 0.616
 0.784 	 0.777 	 1.610 	 0.752 	 0.236 	 0.225 	 0.501
 0.255 	 0.169 	 0.088 	 0.068 	 0.089 	 0.107 	 0.075
 1.987 	 3.255 	 2.571 	 1.707 	 0.390 	 0.517 	 0.684
 0.185 	 0.074 	 0.504 	 1.132 	 1.235 	 0.441 	 0.122
 1.231 	 1.604 	 0.435 	 0.392 	 0.612 	 0.600 	 0.922
 3.948 	 5.164 	 4.032 	 5.034 	 0.142 	 0.055 	 0.241
 0.377 	 0.276 	 0.098 	 0.071 	 0.050 	 0.058 	 0.024
 1.025 	 0.503 	 0.130 	 0.237 	 0.279 	 0.127 	 0.203
 0.226 	 0.080 	 0.022 	 0.030 	 0.021 	 0.014 	 0.004
 1.301 	 1.713 	 1.312 	 0.658 	 0.550 	 0.568 	 0.717
 1.008 	 0.867 	 0.386 	 0.183 	 0.225 	 0.204 	 0.143
 0.640 	 0.146 	 0.056 	 0.070 	 0.014 	 0.034 	 0.026
 0.315 	 0.126 	 0.269 	 0.057 	 0.055 	 0.021 	 0.020
 0.661 	 2.339 	 1.046 	 1.700 	 1.085 	 0.461 	 0.182
 0.253 	 0.157 	 0.112 	 0.107 	 0.066 	 0.016 	 0.008
 1.093 	 0.559 	 1.564 	 2.012 	 0.225 	 0.256 	 0.113
 5.807 	 3.857 	 0.843 	 1.293 	 0.371 	 0.099 	 0.068
 0.854 	 0.323 	 0.228 	 0.191 	 0.256 	 0.181 	 0.154
 1.270 	 0.688 	 0.362 	 0.196 	 0.579 	 0.296 	 0.193
 1.388 	 1.194 	 1.110 	 0.575 	 0.427 	 0.554 	 0.396
 4.504 	 3.062 	 1.944 	 1.098 	 0.135 	 0.112 	 0.187
 0.420 	 0.357 	 0.170 	 18.237 	 14.101 	 9.085 	 1.092
 1.538 	 0.763 	 0.401 	 0.362 	 0.251 	 0.176 	 0.117
 0.476 	 0.176 	 0.249 	 0.082 	 0.599 	 0.758 	 0.239
 1.063 	 1.724 	 1.901 	 1.162 	 1.520 	 0.798 	 0.686
 0.533 	 0.432 	 0.173 	 0.128 	 0.078 	 0.189 	 0.182
 0.686 	 1.361 	 0.859 	 0.683 	 0.202 	 0.170 	 0.272
 0.508 	 0.405 	 0.739 	 0.705 	 0.608 	 0.329 	 0.183
 3.716 	 1.774 	 0.030 	 0.456 	 0.000 	 0.005 	 0.001
 1.012 	 0.451 	 0.280 	 0.236 	 0.149 	 0.158 	 0.233
 0.615 	 0.395 	 0.268 	 0.308 	 0.228 	 0.090 	 0.036
 0.276 	 0.196 	 0.223 	 0.354 	 1.018 	 0.497 	 0.287
 0.278 	 0.412 	 0.106 	 0.172 	 0.100 	 0.168 	 0.110
 1.306 	 0.504 	 0.115 	 0.067 	 0.050 	 0.053 	 0.036
 2.264 	 1.201 	 0.699 	 1.279 	 1.872 	 1.077 	 0.782
 0.181 	 2.668 	 0.767 	 0.540 	 2.175 	 0.362 	 0.321
 1.582 	 1.848 	 1.182 	 1.174 	 0.665 	 0.806 	 0.864
 1.796 	 0.794 	 0.672 	 0.356 	 0.514 	 0.486 	 0.297
 1.077 	 0.547 	 0.538 	 0.163 	 0.145 	 0.232 	 0.231
 2.179 	 2.299 	 1.137 	 0.577 	 0.552 	 0.768 	 0.954
 0.623 	 0.554 	 0.654 	 0.639 	 0.336 	 0.577 	 0.220
 0.254 	 0.231 	 0.120 	 0.058 	 0.024 	 0.040 	 0.025
 0.643 	 0.171 	 0.096 	 0.094 	 0.043 	 0.046 	 0.025
 1.706 	 1.454 	 1.631 	 0.949 	 0.408 	 0.613 	 0.334
 2.238 	 1.017 	 0.542 	 0.644 	 0.526 	 1.269 	 1.998
 3.355 	 0.883 	 0.406 	 0.539 	 0.283 	 1.359 	 1.533
 0.213 	 0.095 	 0.026 	 0.018 	 0.011 	 0.007 	 0.015
 1.151 	 0.642 	 1.030 	 0.412 	 0.289 	 0.274 	 0.273
 0.198 	 0.058 	 0.042 	 0.033 	 0.040 	 0.024 	 0.018
 0.500 	 0.347 	 0.276 	 0.294 	 0.264 	 0.309 	 0.219
 1.724 	 1.411 	 0.847 	 0.515 	 0.281 	 0.585 	 0.429
 1.675 	 0.010 	 0.005 	 0.002 	 0.002 	 0.003 	 0.035
 0.996 	 1.017 	 1.773 	 0.135 	 0.089 	 0.163 	 0.064
 1.801 	 1.937 	 0.970 	 1.306 	 0.962 	 0.780 	 0.471
 1.062 	 0.526 	 0.799 	 0.382 	 0.156 	 0.261 	 0.138
 0.698 	 1.398 	 0.782 	 0.460 	 0.697 	 0.376 	 0.218
 1.558 	 1.460 	 0.909 	 0.353 	 0.530 	 0.373 	 0.383
 0.682 	 0.482 	 0.708 	 0.929 	 0.393 	 0.105 	 0.194
 2.552 	 3.254 	 0.330 	 0.420 	 0.769 	 0.884 	 0.462
 0.759 	 0.593 	 1.335 	 0.704 	 0.488 	 0.835 	 1.794
 0.272 	 0.217 	 0.132 	 0.147 	 0.131 	 0.166 	 0.036
 1.354 	 0.881 	 2.269 	 0.867 	 0.992 	 0.293 	 0.757
 0.799 	 0.369 	 0.327 	 0.152 	 0.108 	 0.093 	 0.043
 0.152 	 0.071 	 0.041 	 0.012 	 0.016 	 0.010 	 0.005
 0.158 	 0.085 	 0.072 	 0.030 	 0.004 	 0.005 	 0.003
 0.189 	 0.112 	 0.091 	 0.083 	 0.108 	 0.090 	 0.212
 0.288 	 0.076 	 0.043 	 0.019 	 0.034 	 0.041 	 0.144
 1.738 	 3.541 	 2.388 	 1.304 	 1.027 	 0.715 	 1.220
 1.515 	 2.453 	 1.177 	 1.696 	 1.616 	 0.338 	 0.712
 0.574 	 0.209 	 0.348 	 0.122 	 0.145 	 0.042 	 0.007
 0.499 	 1.772 	 0.803 	 0.599 	 2.468 	 0.241 	 0.254
 0.310 	 0.168 	 0.080 	 0.063 	 0.059 	 0.018 	 0.020
 0.596 	 1.060 	 0.318 	 0.421 	 1.174 	 0.833 	 0.241
 0.635 	 0.886 	 0.784 	 0.437 	 0.339 	 0.342 	 0.170
 2.677 	 1.307 	 0.997 	 0.852 	 1.248 	 0.884 	 0.517
 0.803 	 0.300 	 0.240 	 0.225 	 0.155 	 0.163 	 0.105
 4.124 	 3.420 	 1.226 	 2.658 	 1.917 	 1.042 	 1.523
 0.372 	 0.200 	 0.343 	 0.235 	 0.305 	 0.316 	 0.452
 0.948 	 0.389 	 0.169 	 0.131 	 0.196 	 0.139 	 0.080
 1.029 	 3.099 	 1.867 	 3.323 	 3.789 	 2.653 	 9.864
 0.135 	 0.036 	 0.017 	 0.020 	 0.033 	 0.029 	 0.001
 0.990 	 0.894 	 0.470 	 0.439 	 2.059 	 2.036 	 0.909
 0.363 	 0.224 	 0.067 	 0.036 	 0.011 	 0.012 	 0.025
 0.534 	 0.199 	 0.160 	 0.136 	 0.083 	 0.443 	 0.062
 0.148 	 0.046 	 0.023 	 0.023 	 0.011 	 0.005 	 0.002
 0.754 	 1.744 	 0.649 	 0.651 	 0.729 	 0.137 	 0.005
 1.118 	 1.335 	 1.009 	 2.599 	 1.994 	 1.070 	 2.437
 0.493 	 0.470 	 1.242 	 0.619 	 0.116 	 0.108 	 0.172
 0.194 	 0.076 	 0.046 	 0.032 	 0.028 	 0.015 	 0.007
 1.552 	 0.621 	 0.472 	 0.204 	 0.198 	 0.271 	 0.139
 0.462 	 0.762 	 0.409 	 0.181 	 0.041 	 0.100 	 0.291
 1.444 	 1.889 	 1.031 	 0.772 	 0.561 	 0.683 	 0.631
 0.875 	 0.594 	 0.189 	 0.239 	 0.103 	 0.109 	 0.106
 0.593 	 0.508 	 0.255 	 0.272 	 0.148 	 0.508 	 0.189
 1.306 	 0.696 	 0.557 	 0.384 	 0.534 	 0.261 	 0.209
 2.636 	 1.197 	 0.289 	 0.099 	 0.212 	 0.341 	 0.271
 0.418 	 0.950 	 0.241 	 0.493 	 0.304 	 0.131 	 0.141
 0.253 	 0.087 	 0.149 	 0.129 	 0.262 	 0.238 	 0.140
 0.128 	 0.037 	 0.011 	 0.009 	 0.008 	 0.035 	 0.008
 0.959 	 0.853 	 2.992 	 0.430 	 0.321 	 0.177 	 0.149
 0.341 	 0.599 	 0.308 	 0.385 	 0.074 	 0.129 	 0.098
 1.676 	 0.372 	 0.128 	 0.154 	 0.446 	 1.670 	 0.281
 0.640 	 0.158 	 0.152 	 0.054 	 0.065 	 0.286 	 0.146
 0.618 	 0.291 	 0.194 	 0.237 	 0.223 	 0.392 	 0.325
 1.534 	 1.503 	 0.760 	 0.478 	 1.080 	 0.274 	 0.229
 0.552 	 0.430 	 0.118 	 0.251 	 0.106 	 0.132 	 0.073
 0.509 	 0.173 	 0.193 	 0.023 	 0.012 	 0.015 	 0.012
 1.003 	 0.854 	 1.842 	 0.123 	 0.217 	 0.199 	 0.068
 0.800 	 0.562 	 0.553 	 0.465 	 0.254 	 0.292 	 0.256
 0.455 	 0.289 	 0.568 	 0.425 	 0.580 	 1.133 	 0.117
 0.620 	 0.450 	 0.452 	 1.146 	 0.569 	 0.433 	 0.383
 0.422 	 0.183 	 0.058 	 0.072 	 0.036 	 0.077 	 0.013
 1.428 	 1.261 	 0.946 	 1.902 	 1.770 	 0.293 	 0.400
 0.428 	 0.140 	 0.019 	 0.021 	 0.016 	 0.011 	 0.006
 2.162 	 1.619 	 1.157 	 0.254 	 0.266 	 0.114 	 0.032
 0.428 	 0.371 	 0.188 	 0.123 	 0.013 	 0.062 	 0.092
 1.687 	 1.590 	 3.951 	 3.595 	 1.033 	 0.703 	 0.743
 0.221 	 0.103 	 0.045 	 0.052 	 0.040 	 0.037 	 0.033
 0.614 	 0.553 	 0.340 	 0.127 	 0.036 	 0.042 	 0.020
 0.253 	 0.380 	 0.649 	 0.070 	 0.111 	 0.085 	 0.012
 0.719 	 0.907 	 0.548 	 0.189 	 0.209 	 0.071 	 0.206
 0.358 	 0.119 	 0.083 	 0.044 	 0.065 	 0.045 	 0.038
 0.421 	 0.263 	 0.086 	 0.116 	 0.226 	 0.150 	 0.072
 0.616 	 0.172 	 0.227 	 0.113 	 0.056 	 0.047 	 0.061
 0.400 	 0.342 	 0.426 	 0.271 	 0.103 	 0.310 	 0.213
 0.325 	 0.054 	 0.032 	 0.006 	 0.004 	 0.014 	 0.002
 1.001 	 1.361 	 0.862 	 0.342 	 0.498 	 0.668 	 0.193
 0.413 	 0.284 	 0.063 	 0.035 	 0.023 	 0.025 	 0.025
 0.228 	 0.112 	 0.157 	 0.051 	 0.020 	 0.007 	 0.018
 0.905 	 0.852 	 0.593 	 0.399 	 0.597 	 0.232 	 0.354
 0.255 	 0.052 	 0.113 	 0.022 	 0.015 	 0.020 	 0.013
 0.814 	 0.416 	 0.115 	 0.080 	 0.139 	 0.071 	 0.085
 1.743 	 0.451 	 0.103 	 0.093 	 0.029 	 0.107 	 0.095
 0.777 	 0.395 	 0.235 	 0.323 	 0.152 	 0.088 	 0.074
 0.147 	 0.060 	 0.070 	 0.020 	 0.008 	 0.019 	 0.012
 0.542 	 0.327 	 0.267 	 0.748 	 1.114 	 0.706 	 0.281
 0.364 	 0.155 	 0.032 	 0.020 	 0.017 	 0.049 	 0.030
 2.277 	 3.248 	 1.721 	 2.484 	 0.841 	 1.157 	 0.306
 0.376 	 0.625 	 0.453 	 0.112 	 0.037 	 0.056 	 0.047
 1.566 	 0.454 	 0.333 	 0.360 	 0.532 	 0.250 	 0.109
 0.701 	 0.867 	 0.457 	 1.172 	 0.832 	 0.442 	 0.631
 2.212 	 2.295 	 0.405 	 0.778 	 0.714 	 0.405 	 0.328
 0.204 	 0.249 	 0.123 	 0.149 	 0.305 	 0.069 	 0.066
 0.919 	 0.559 	 0.267 	 0.085 	 0.152 	 0.014 	 0.033
 0.219 	 0.193 	 0.260 	 0.108 	 0.879 	 0.109 	 0.083
 0.375 	 0.155 	 0.021 	 0.524 	 0.469 	 3.243 	 0.024
 0.745 	 1.570 	 0.915 	 1.230 	 0.905 	 0.595 	 0.346
 0.207 	 0.124 	 0.089 	 0.088 	 0.105 	 0.029 	 0.011
 0.758 	 0.435 	 0.190 	 0.059 	 0.077 	 0.063 	 0.122
 2.478 	 0.494 	 0.541 	 1.206 	 0.265 	 0.092 	 0.242
 1.613 	 1.159 	 0.401 	 0.474 	 0.111 	 0.032 	 0.022
 0.130 	 0.083 	 0.048 	 0.046 	 0.059 	 0.226 	 0.105
 0.226 	 0.111 	 0.076 	 0.044 	 0.011 	 0.037 	 0.014
 0.987 	 0.359 	 0.207 	 0.090 	 0.103 	 0.046 	 0.033
 0.370 	 0.188 	 0.558 	 0.129 	 0.212 	 0.044 	 0.032
 0.184 	 0.039 	 0.135 	 0.012 	 0.007 	 0.022 	 0.038
 0.915 	 2.367 	 1.547 	 0.697 	 1.428 	 0.292 	 0.297
 0.008 	 0.099 	 0.352 	 0.461 	 0.031 	 30.388 	 0.062
 0.366 	 0.241 	 0.326 	 0.419 	 0.390 	 0.561 	 0.108
 0.246 	 0.244 	 0.188 	 0.268 	 0.249 	 0.162 	 0.044
 0.300 	 0.193 	 0.072 	 0.117 	 0.120 	 0.223 	 0.128
 0.218 	 0.061 	 0.442 	 3.241 	 2.276 	 1.025 	 0.923
 0.270 	 0.040 	 0.028 	 0.019 	 0.035 	 0.018 	 0.033
 0.322 	 0.171 	 0.061 	 0.052 	 0.038 	 0.040 	 0.033
 0.399 	 0.350 	 0.339 	 0.251 	 0.299 	 0.600 	 0.441
 0.449 	 0.177 	 0.153 	 0.144 	 0.252 	 0.139 	 0.219
 0.636 	 0.651 	 0.201 	 0.156 	 0.164 	 0.168 	 0.101
 0.818 	 0.937 	 0.547 	 1.975 	 3.592 	 6.555 	 4.445
 0.153 	 0.069 	 0.026 	 0.023 	 0.012 	 0.040 	 0.026
 0.114 	 0.072 	 0.076 	 0.033 	 0.026 	 0.037 	 0.022
 0.361 	 0.483 	 0.717 	 2.089 	 2.033 	 3.952 	 2.120
 0.259 	 0.211 	 0.431 	 0.930 	 0.428 	 0.071 	 0.161
 1.268 	 0.429 	 0.678 	 0.392 	 0.246 	 0.569 	 0.110
 0.398 	 0.102 	 0.103 	 0.079 	 0.037 	 0.015 	 0.021
 0.858 	 1.211 	 1.349 	 2.088 	 0.558 	 0.665 	 0.419
 0.258 	 0.132 	 0.111 	 0.264 	 0.482 	 1.592 	 1.098
 1.687 	 1.854 	 1.358 	 0.283 	 0.239 	 0.546 	 0.301
 0.619 	 0.375 	 0.196 	 0.018 	 0.008 	 0.001 	 0.013
 1.652 	 0.706 	 0.424 	 0.182 	 0.497 	 0.955 	 0.626
 0.528 	 0.200 	 0.155 	 0.169 	 0.133 	 0.091 	 0.029
 0.766 	 0.725 	 0.491 	 0.827 	 0.876 	 0.472 	 0.182
 1.655 	 0.752 	 0.928 	 0.831 	 0.161 	 0.232 	 0.301
 0.819 	 0.925 	 0.521 	 0.460 	 0.339 	 0.386 	 0.235
 0.217 	 0.187 	 0.334 	 0.136 	 0.054 	 0.045 	 0.017
 3.298 	 3.482 	 0.734 	 0.767 	 0.989 	 0.459 	 0.206
 0.295 	 0.289 	 0.042 	 0.076 	 0.026 	 0.021 	 0.948
 2.715 	 0.619 	 0.609 	 0.519 	 1.935 	 1.373 	 1.258
 2.269 	 0.185 	 0.155 	 0.061 	 0.007 	 0.008 	 0.012
 0.411 	 0.274 	 0.095 	 0.276 	 0.082 	 0.157 	 0.147
 0.580 	 0.022 	 0.863 	 0.299 	 0.034 	 0.026 	 0.034
 0.285 	 0.103 	 0.211 	 0.086 	 0.244 	 0.324 	 0.387
 0.325 	 0.688 	 1.126 	 0.132 	 0.120 	 0.053 	 0.034
 0.411 	 0.731 	 0.607 	 0.649 	 0.348 	 0.182 	 0.053
 1.262 	 2.288 	 2.921 	 0.705 	 0.604 	 0.814 	 0.538
 0.385 	 1.224 	 0.285 	 0.305 	 0.056 	 0.030 	 0.049
 0.227 	 0.135 	 0.023 	 0.085 	 0.049 	 0.032 	 0.016
 1.519 	 1.032 	 0.334 	 0.423 	 1.195 	 0.229 	 0.310
 0.231 	 0.259 	 0.155 	 0.125 	 0.059 	 0.125 	 0.296
 1.142 	 0.826 	 0.314 	 0.159 	 0.244 	 0.177 	 0.451
 0.248 	 0.160 	 0.119 	 0.104 	 0.168 	 0.071 	 0.075
 0.231 	 0.022 	 0.002 	 0.005 	 0.012 	 0.023 	 0.794
 0.739 	 0.663 	 0.318 	 0.051 	 0.060 	 0.293 	 0.183
 0.628 	 0.580 	 0.157 	 0.055 	 0.053 	 0.043 	 0.289
 0.582 	 0.534 	 0.249 	 0.093 	 0.078 	 0.060 	 0.046
 0.184 	 0.080 	 0.106 	 0.136 	 0.065 	 0.080 	 0.079
 0.245 	 0.093 	 0.024 	 0.055 	 0.013 	 0.022 	 0.022
 3.254 	 0.079 	 0.038 	 0.008 	 0.007 	 0.071 	 0.468
 0.360 	 0.222 	 0.144 	 0.289 	 0.048 	 0.041 	 0.033
 0.356 	 0.189 	 0.144 	 0.277 	 0.118 	 1.139 	 0.051
 0.270 	 0.308 	 0.123 	 0.072 	 0.080 	 0.029 	 0.066
 0.293 	 0.116 	 0.028 	 0.016 	 0.006 	 0.004 	 0.010
 0.095 	 0.410 	 0.569 	 0.761 	 1.204 	 0.737 	 1.024
 0.260 	 0.109 	 0.071 	 0.030 	 0.032 	 0.022 	 0.012
 0.344 	 0.609 	 1.597 	 0.167 	 0.153 	 0.112 	 0.101
 0.779 	 0.591 	 0.155 	 0.165 	 0.101 	 0.052 	 0.077
 0.280 	 0.251 	 0.337 	 0.045 	 0.008 	 0.014 	 0.005
 0.560 	 1.057 	 0.649 	 0.659 	 0.261 	 0.225 	 0.193
 0.798 	 0.375 	 0.402 	 0.214 	 0.118 	 0.101 	 0.151
 1.528 	 0.151 	 0.117 	 0.019 	 0.049 	 0.028 	 0.029
 0.077 	 0.097 	 0.094 	 0.016 	 0.002 	 0.005 	 0.001
 2.193 	 3.561 	 0.555 	 0.497 	 0.493 	 0.252 	 0.416
 1.237 	 0.802 	 0.256 	 0.464 	 0.299 	 0.192 	 0.165
 0.460 	 0.138 	 0.045 	 0.023 	 0.017 	 0.008 	 0.016
 75.329 	 31.738 	 33.192 	 1.979 	 10.725 	 5.117 	 9.908
 0.838 	 0.227 	 0.068 	 0.095 	 0.025 	 0.037 	 0.049
 2.075 	 1.683 	 0.803 	 0.792 	 1.673 	 1.512 	 2.160
 0.746 	 0.629 	 1.848 	 0.052 	 0.192 	 0.092 	 0.168
 9.369 	 2.241 	 0.861 	 0.026 	 0.371 	 0.910 	 0.068
 2.149 	 0.300 	 1.080 	 1.721 	 2.389 	 0.068 	 1.167
 1.317 	 0.324 	 0.374 	 0.175 	 0.245 	 0.194 	 0.206
 1.797 	 0.933 	 0.649 	 0.984 	 0.850 	 0.220 	 0.040
 0.131 	 0.179 	 0.037 	 0.342 	 0.046 	 0.018 	 0.013
 0.613 	 0.306 	 0.127 	 0.152 	 0.060 	 0.041 	 0.024
 0.436 	 0.152 	 0.026 	 0.010 	 0.017 	 0.035 	 0.017
 0.186 	 0.216 	 0.053 	 0.085 	 0.098 	 0.527 	 0.049
 6.382 	 7.008 	 2.327 	 1.008 	 0.505 	 2.964 	 1.418
 4.003 	 0.937 	 0.813 	 0.564 	 0.475 	 0.419 	 0.738
 0.472 	 1.300 	 0.223 	 0.069 	 0.043 	 0.026 	 0.008
 1.059 	 0.397 	 0.142 	 0.110 	 0.167 	 0.239 	 0.529
 0.167 	 0.228 	 0.252 	 0.164 	 0.073 	 0.044 	 0.090
 0.222 	 0.147 	 0.117 	 0.265 	 0.355 	 0.316 	 0.247
 0.505 	 0.186 	 0.141 	 0.233 	 0.082 	 0.103 	 0.108
 0.165 	 0.157 	 0.186 	 0.105 	 0.006 	 0.006 	 0.006
 0.149 	 0.267 	 0.034 	 0.028 	 0.042 	 0.022 	 0.008
 0.904 	 0.414 	 0.337 	 0.733 	 0.785 	 0.567 	 0.693
 3.004 	 0.874 	 0.221 	 0.126 	 0.264 	 0.127 	 0.027
 0.389 	 0.351 	 0.086 	 0.053 	 0.029 	 0.089 	 0.055
 0.266 	 1.307 	 1.313 	 1.211 	 0.289 	 0.079 	 0.157
 0.182 	 4.900 	 6.082 	 3.134 	 0.059 	 0.063 	 0.007
 0.504 	 0.143 	 0.098 	 0.100 	 0.573 	 0.709 	 0.429
 0.125 	 0.044 	 0.265 	 0.002 	 0.006 	 0.034 	 0.010
 0.184 	 0.123 	 0.018 	 0.021 	 0.050 	 0.014 	 0.002
 0.564 	 0.269 	 0.046 	 0.283 	 0.085 	 0.041 	 0.058
 0.101 	 0.098 	 0.188 	 0.183 	 0.097 	 0.049 	 0.067
